5.0,,"May 16, 2019",No,None,0
1.0,"Phone just stopped working/ blanked out
  
","June 18, 2019",Yes,This phone just blanked completely out. It just stop working .. I paid like 500 bucks for a broke phone.,52
5.0,"Best camera phone
  
","June 8, 2019",Yes,"Hands done, best camera phone at this price point, maybe at any price point. It's fast, a good size, and decent looking. Recommended!",43
4.0,"Compared to Pixel 3
  
","May 23, 2019",No,"Basically Pixel 3 lite version like how iphone XR si to iphone X or samsung Galexy s10e is to Samsung S10, but at a more affordable price.Here are the list of differences compared to the Pixel 3 (original).1. Camera.Best camera at this price pointSame rear facing camera. One of the best, if not the best smart phone cameras out there in the market.Camera hardware is toned down. If you use 3rd party camera apps you may not get HDR+Takes a few seconds longer for post processing to finish; not an issue unless you take multiple pictures in quick session then try compare themThere's no duel camera on the front. So no wide angle selfiesUnlimited storage at high quality with Google Photos to cloud for 3 years2. Plastic BodyDoesn't feel as preinum, but may not feel the urge to buy a case for it right away.3. Has a Headphone JackCan use wired headhphone on it with a 3.5mm headphone jack. No adapter needed.Has Bluetooth 5.0 for those who have switch over to wireless lifestyle.4. No Pixel BudsUnlike the original, does not come with Pixel Buds out of the box. Not even wired headset5. No Wireless Charging6. Longer Battery lifeHas larger battery and faster charge time than orginal7. No Front Facing Speaker.Instead speakers are on the bottom of the phone. Makes it less emesrive/loud when playing audio from device.8. No water resistanceCareful not dropping it in a pool or toiliet9. Has mid teir processer: Snapdragon 670 with 4GB RAM. Good enough for casual use. If you play a lot of mobile games or multitask with duel screens, you may see notice some slowdown if you're used to high end smart phones.10. More carriers selling phone. Original only sold at VerizonLike other Pixel, Google phones; it is an unlocked phone so can use it on any carrier.11. Missing 3rd micLower audio pickup and noise reduction12. Larger size physcially than Pixel 3 despite it having lower specs13. ScreenHas OLED screen vs LCD like the original, but not as bright.443ppi original vs 441ppi for 3aHas dragon trail glass vs gorillia glass. Both are different manufactures with different names. Durablity should be almost the same14. No facial regonition softwareMust use finger print sensor, number code or pattern.Finger print sensor is top notch and quick like all other Pixel phonesMisc info:Google Software. You get stock andriod and access to most frequent security and firmware updates from Google. Guarenteed 3 years updates according to GoogleStill get active edge- squeeze to activate Google AssistantOverall, I say very good budget phone if you want one of the best camera and first access to Andriod updates at an affordable price with some compromises. Very good value for what you get.",57
1.0,"Phone not booting when out of the box
  
","July 2, 2019",Yes,"Received faulty Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Purple-ish.Phone did not turn on or charge. Tried all the advised methods for forced reboot, but nothing worked. No sound, no light, nothing.Amazon support advised to call Google support. After 40min on the phone with Google support (international call) eventually only solution is to return the phone to Amazon for refund (basically from across the world) . Going to return it the next day after receiving. Sadly not a good experience.",35
1.0,"Phone Stopped working 7 days later.
  
","August 1, 2019",Yes,"I purchased this phone on Prime Day, received it 7/15. No one that i called could hear what I am saying. Contacted Amazon Support on 7/26. Amazon directed me to Google who referred me to a certified Google repair shop that is 1.5 hours from my home. 4 trips to this repair shop and two boards replaced and my Phone is worse now that it was before. Unable to make or receive calls and the Volume up button doesn't work. I do not know if the original issue was even fixed because I can't make a phone call. I already got rid of my old phone so I don't even have a spare. I just want a new phone!!!!!!!!!!",28
1.0,"Loaded with craplets.  Google will spam you.
  
","July 24, 2019",Yes,"This phone is more expensive than a similar Samsung telephone--I thought it would be worth paying more to avoid a ton of craplets.  Well, I got the craplets anyway.  The launcher has a big bouncing search  bar that  you can not remove without installing more crap.  After setting up phone, google started spaming me with helpful suggestions about using my phone.  No way to unsubscribe from the many ""one time"" emails.",26
1.0,"Phone Randomly Turns On and Off
  
","July 14, 2019",Yes,"The Google Pixel 3a is a great phone when it is on. The problem is that the phone will randomly turn off without any warning. Over the past two days, my phone has randomly turned off about 3 times. Google support will ask if you've updated your phone (I have) and tried a factory reset (I have). After that, the support team will conclude that it is a hardware issue. In short, avoid this phone if you need to receive texts, emails, or calls.",27
5.0,"Very impressive for a moderately priced device
  
","October 18, 2019",Yes,"- The OS is extremely smooth.- The camera is ridiculously amazing for a non-flagship device.- The fingerprint reader is insanely fast and in a good location on the back of the device.- The battery lasts throughout the entire day. I'm not a heavy phone user to be honest. I don't watch a lot of videos and I don't play any games at all on my device, however, all of my previous phones would need charged by 6 p.m. on a normal workday.I'm not to the point where I would feel comfortable paying $500+ for a device, however, all of the above are the most important things to me in a phone and the Pixel 3a met the mark for me. I'm extremely impressed with this device and I'm hoping to get at least a few years out of it. Also something that I find really cool about this phone is the squeeze feature. You can squeeze the sides of the bottom portion of the phone to bring up Google Assistant rather than using a voice command.At first I wasn't a huge fan of the Google search bar being fixed to the home screen, but i can use it to search my apps and other setting on my device. I enjoy this because I'm able to remove all icons from my home screen so that I can use widgets instead.For those specifically looking for carrier information. I am using this device on Metro by T-Mobile (MetroPCS). The service I receive with this device far exceeds my previous two devices - Samsung Galaxy S8 and Moto G5 Plus.",17
1.0,"Great phone, loved it, the problem is it stopped working
  
","August 16, 2019",Yes,"Super fast, great camera, best battery life. Alas UI stopped working occasionally and after a mild fall became very erractic. Reset the phone, still doesn't work consistently. Have to throw it away. Sadly I liked it so much and hate to hate it.  But if it stopped workng, no point loving it, isn't it?",20
1.0,"don't like it
  
","July 22, 2019",Yes,"The sound quality is so bad. I was trying to watch a youtube video on this phone and the video sounded like it was slightly muffled. Along with that I'm holding the phone on it's side and I keep blocking the sound somehow so I move my hand and the sound sucks anyway because it just sucks in general. I never had another phone where the sound just gets blocked somehow when holding it on the side. Another thing it that the aspect ratio of the phone is weirdly long so the screen just looks weird to me. I'm not sure if I'm remembering this part correctly but the even the blue light filter sucked. It just goes from white to super yellow and no inbetween. Lastly this is probably just because I'm used to a large size phone instead of a regular one, but the text is so tiny. I went on reddit and was like holy is the text so small so I increased the text and then I could barely read any paragraphs because to make the text a reasonable size it took up so much space on the screen.I don't know if the camera is great or not I only tried it out in dim light.",18
5.0,,"May 16, 2019",No,None,0
5.0,"The perfect phone for 99% of people
  
","May 16, 2019",No,"Want the best camera? Want a great looking screen? Want amazing battery life? Want great simple software? Yes exactly, that's why this phone is great for 99% of people. Now if all you care about is specs, just walk away, it's not a flagship, but you won't notice unless you're reading a specs sheet. If your just a regular phone user, takes some photos, watches some videos, strolls through social media pages, and does some emails and web browsing, this is the phone for you, save your money. Some more pros, Google photos back up is unlimited, 3 times the amount of cloud storage for free as apple, and they keep pictures completely separate. If you use any type of voice assistant, you'll love having a Google phone for the best assistant experience. Lots of Pixel only features, screen calling in the US is an amazing benifit. Also, if you want to switch from Apple, this is the phone to try it with.",753
5.0,"Overall Good Value
  
","May 15, 2019",No,"This phone does as well as my Pixel 2XL did, for half the price.Pros: low cost, incredible camera, Google ecosystem, battery life, headphone jack.Cons: slightly buggy phone app, cheaper materials, not quite waterproof, lack of wireless charging, no earbuds included.I was a bit hesitant to risk upgrading, but I'm so glad that I did. I bought the 3A XL in Purple-ish, and the color is gorgeous. The battery life has been great, surprisingly better than my Pixel 2XL. Please note that I did disable some digital wellbeing features within an hour of initial setup, which has increased the speed and saved some battery. The display is nice, and bringing back the headphone jack was a pleasant surprise (I don't know about you but I was CONSTANTLY losing my 'dongle' when I actually needed it).However, there are a few major features lacking on this model vs the 3XL, primarily lack of wireless charging and waterproofing. Another major difference is the materials are definitely cheaper. It doesn't look or feel as cheaply made as say, the iPhone 5C did. The back simply doesn't have quite the same glow as the 2XL or 3XL. I would definitely recommend getting a screen protector on the device immediately before use, as the glass on the front isn't as durable. That said, it doesn't really look or feel cheap, just not built as premium as other Pixel devices.I could probably write an entire page about how incredible the camera is, but it's something you really just need to experience for yourself. Night Sight blew my mind. I took pictures of my living room in nearly pitch black darkness and a) I was able to see more in the photo than I could with my naked eye in the dark and b) it honestly looked like the time of day the photo was taken was about 4pm with the amount of light in the image. Portrait mode on any Pixel is fantastic. I have been asked if many pictures that I have taken on Pixel phones are professional photographs, and I am really not the best photographer.I do feel the need to mention that the phone app still has some kinks to work out, but I'm confident from my past experience with Google that it won't be long before its fixed. I have noticed that sometimes on calls, the phone has issues with displaying contact names on screen when I switch from one call to another. Luckily, there is an option built into the device's settings to immediately talk with Google support live agents via chat. I did this with ZERO wait time. Super helpful!Considering upgrading from an iPhone? I would recommend ignoring other online reviews that advise you against it and just go for it. (Just remember if you have a newer iPhone, make sure to compare features on your current device such as wireless charging first). My inital experience going from Apple to Google (iPhone to the Pixel 2XL) was seamless. Everything transferred via the cord and adapter given in the box. (Minus my collection of Apple music of course, but that's what Spotify is for!)New to Google? The Google ecosystem works incredibly well as a whole. I have Google smart home products in my home, and use Google photos and Gmail/google calendar/g suite etc. I'm amazed every day by new ways that everything works together.Lastly, THE PRICE! A new release, good quality phone at this low of a cost? It's a GAME CHANGER. This was the deciding factor for me choosing to upgrade, and it's absolutely worth the cost. In fact, a phone with this good of a camera at this cost is basically a steal.",525
5.0,"Great phone; my second Pixel!
  
","May 17, 2019",No,"I work in IT and know how to use phones fairly extensively. You should know one thing going into buying the Pixel 3a: it comes with Google's Pixel launcher, meaning that the interface that you're probably use to with other phones (Samsung, Xperia, iPhone, whatever else) is different here. It's a lot simpler to use, and keep in mind if you don't like it, you can download something different from the Play Store.Photos look excellent in my opinion (see my attached photo), navigating around the phone and apps works very quickly, and cell service (T-Mobile) has worked perfectly so far. The phone doesn't have much grip to it, so I recommend buying a case for it.Overall, great phone!",519
5.0,"Great Phone
  
","May 16, 2019",No,"I've been using the 3a for just under a week and am just really happy with it. I'm not one to spend $1K on a flagship phone, but the camera is very important to me, which often is a problem in more budget-aimed phones. With the 3a, the camera quality is spectacular.They've also returned the headphone jack, something I hope to see more of. Either that, or twin USB-C ports.So far, I'd highly recommend this.",304
3.0,"Battery may cause return
  
","May 25, 2019",Yes,"This is my 48- to 72-hour review.I bought this to replace a Moto G4 Play that had served me well but was on its second battery and occasionally locked up on me requiring me to remove the battery to reboot.As I had become a Moto fan thanks to my G4 Play, I was looking at the G7 Play and Power.  For a bit more, the G7 looked worth considering, then the Pixel 3a came out for the same price if you take the $100 gift card into account.  I read several reviews, and the better camera sold me.  I jumped in, taking the Amazon gift card offer over the Best Buy offer.The phone looks good, still fits in my pocket and I can easily use it with one hand.  The screen looks sharp and I really like the camera after a day or two of playing a little bit.  I still need to learn more about it. I LOVE the call screening feature which I'm not sure is Pixel specific or the operating system.I switched my service over Thursday night but needed a new, smaller SIM card which ATT gave me as I continued service with them.Friday, I was on the phone off and on throughout the day, mostly setting it up, adding my work email and calendar, etc.  I also took a walk around my campus with it, testing out the camera on about a dozen photos.  By the time I got home from work, the battery was down to 17 percent.  17!  I had read that this didn't have a great battery, but that it would get me through the day.  5pm won't cut it.So, what can you decide in one day?  I got up this morning, Saturday, and did some surfing, and played some online games.  Now, my game playing is limited to word puzzles and backgammon, not graphics-intensive games.  The battery, which was charged the night before, was down to 37 percent before noon.  I'm now very concerned about using this during an upcoming trip, or relying on it for work or travel.  I really like the phone, but this can't continue.  I may need to return it.  Is anyone else having battery problems like this.On the plus side, the included charger recharges the phone pretty quickly.  But I'm not going to have the time, or outlets, to keep charging it while playing tourist.",210
5.0,"Bought it on the day Google announced it
  
","May 17, 2019",No,"I've never spent more than $200 on average for a phone.  I paid the price with suspect quality, since I mainly bought new Android phones for that price range.  Every phone didn't last more than two years, most even started to have issues after a few months (i.e. GPS losing accuracy, charging slot losing contact, etc.)  Of course the OS never gets updated so you set yourself up to be hacked on an old, unpatched release.  The worst is the camera varying degrees of terrible.  So I bought a prepaid iPhone 6 about 1.5 years ago but you know how well iOS runs on old hardware and it will probably not make the jump to the next update.No matter how much I tried to convince myself, I just couldn't buy a new XR, even after I sold my DSLR (b/c I just never bring it with me no matter how good the pictures/lens is/was).  However, when Google launched this phone, my last international family trip convinced me that I need to jump at the chance - pictures you have forever, you want the best camera/phone to capture your experiences.  Plus, they are offering an insane $250 trade-in for my iPhone and $100 from the Google store credit, plus my company is giving me $100 for BYOD, so the phone is essentially free to me.Ordering was flawless, plus they (I ordered from the Google Store) provided a trade-in kit at the same time.  I got it in 2 days after Google announced it.  Box was your typical white box, looks almost exactly like a Apple box with color, design, packaging, etc.  Phone powered right up.  Slight hiccup to get it activated on Sprint in that you can't just move the nano SIM card over, you have to go to a Sprint store and activate a completely new SIM.  Also make sure it's a corporate store b/c affiliates don't seem to have these SIMs.  I went to Best Buy and they had me running in 20 minutes.Phone is awesome.  I got the XL and it's large but for a person who wears glasses it just makes it easier to do things.  I know people say it's not fast but I don't game or edit videos so it's plenty fast/responsive.  Most importantly, the camera is awesome.  Photos are not blurry so far and super clear.  I haven't even used any of the special portrait and night options.  I'm telling you if a camera can take low light photos that is golden and why I jumped at it.  Even with a DSLR it's a challenge trying to take low light photos (do you have the right lens with a large aperture but then you can't have zoom, etc.)It seems pretty fragile so I'm going to get some sort of case, especially since it's plastic and the case is not removable.  However, make sure you get a full case and not a case that just clips on the edges.  I made the mistake of buying one for my iPhone and sand/dirt got wedged in and ended up scratching the phone itself.  The Android OS is quite a bit different than iOS but I'm coping.  Can't say it's worst, just different.  The best part is the it being a Google phone will get updated for at least 3 years.  I have no big input on the exterior design of the outside, really all phones look the same - we have Apple to blame for that.  The fingerprint unlock is a huge plus and love it for all my iPads, computers.Very pleased so far (will update if that changes).  Since this phone is free to me, I plan to use my $100 Google store credit to buy another Pixel 3a for my wife.  She has a 2 year old Huawei Honor 8 that has held up pretty well, aside from every government in the world banning them.Update after 1 monthBest phone I've ever had.  Best camera I've ever had bar none, better than any Canon/Nikon DSLR I've had, etc.  I've take pictures from moving buses, etc. and each pictures looks like a million bucks...the first time.  I've used the camera for some professional portrait quality pictures.  Battery life is great.  I have had some data disconnection problems but not sure if it's a Sprint problem or otherwise but only happened a few times.  I'll monitor to see if it is a real issue.  I did end up buying a second 3a XL for spouse and she loves it too, still waiting for my google credit though...6 months updateHere is my update on both my wife and my experience after almost 1/2 a year.  So we both have Pixel 3a XL's.  Overall, they have been awesome.  Camera is awesome, no change.  For anyone who just wants to point and click, there is no equal for the price (same as all the media articles).  Battery life is great, no complaints.  Size is great, especially for reading for those of us who need bigger fonts.  So some issues.  I had an issue that took a long time to resolve where I was not getting notifications of new voicemails left (using Sprint).  Long story short after going to Sprint, working online with Google support, etc. the only way to fix it was to add an app called visual voicemail and sprint hub.  This is counter intuitive but it took a huge amount of effort and troubleshooting to resolve.  My wife, who had Best Buy setup the phone did not have any issue.  She does however have data connection lost issues that is resolved by restarting and I have had it also but not as often.  Essentially, the phone stops talking to the Internet.  I'm going to try to reset the phone to resolve and then will escalate to Google if it doesn't resolve.  Overall, still very pleased with the phones.",213
5.0,"Say Goodbye to overpriced phones
  
","June 2, 2019",Yes,"The Google Pixel 3a is not what I was expecting but in the very best way! I have used iPhones for a number of years. However when I recently wanted to upgrade my phone the iPhones on the market we're way out of my price range and I honestly didn't want to sign up for a plan having a monthly payment. I looked into many phones and decided on the Google Pixel 3a. I was surprised how it came with a transfer cable so I didn't loose any of my pictures or music from my old phon. How majority of the apps I had were added as well and all I had to do was sign in again. The camera works amazingly and I no longer have to worry about running out of room for my memories. While the layout and some of the applications are a bit different, I am now a convert! Goodbye Apple, Hello Google!",118
5.0,"This is it chief
  
","May 17, 2019",No,When you use a pixel... It kind of spoils you. It's hard to use any other Android after that. Everything is always so smooth and polished. I've had every pixel since the first one and Google hit an absolute home run with this. You get everything you love about the pixel for a shockingly low price. I've had the 3a and 3a XL. Currently typing this from a purpleish XL and it's incredible. The screen is very comparable and even appears brighter than my friends 3 XL. Seriously just buy this phone. For the price it's the very definition of a no brainier!,129
1.0,"Google does not stand behind its products
  
","May 15, 2019",No,"I bought two Pixel 3 phones both of which had intermittent call audio quality problems and incoming calls not coming in. At times the issue was so bad that even even Google tech support calls weren't getting through despite having a strong cell signal. After spending hours on the phone with Google tech support and exchanging phones, the problems continued. Google refused to stand behind their product and would not provide a refund as we had spent over 15 days going back and forth with them to try to fix the issues and they only honor refunds within 15 days. Mind you, my experience was with the Pixel 3 not Pixel 3a but if you want to take chances with this poor excuse for a phone manufacturer... go ahead.",121
1.0,"Broke with a Black screen in 12 days
  
","June 19, 2019",Yes,I have just received the Pixel 3A on June 7 and June 19th the phone broke and the screen is black. I am on a business trip out of town without a phone. How unreliable this phone is. I am wondering if it was even a NEW phone. It is such a hassle and very disappointed with the quality of merchandise I received.,52
5.0,,"May 16, 2019",No,None,0
1.0,"Phone just stopped working/ blanked out
  
","June 18, 2019",Yes,This phone just blanked completely out. It just stop working .. I paid like 500 bucks for a broke phone.,52
5.0,"Best camera phone
  
","June 8, 2019",Yes,"Hands done, best camera phone at this price point, maybe at any price point. It's fast, a good size, and decent looking. Recommended!",43
