5.0,,"February 1, 2019",No,None,0
5.0,"CAN'T BEAT THIS T.V. FOR THE PRICE!!
  
","February 1, 2019",Yes,"Received this product today.  It was in EXCELLENT QUALITY when I received it.  Easily un-boxed and able to set-up.  All items were present. I have to say this was the quickest set-up I've ever had for any type of device (T.V, PC, Laptop, Phone, etc.).  Although I did a bit of research before I purchased this device through Amazon.  Then after I ordered it and while I was waiting for delivery I did a bit of reading on this site (reviews &amp; Q&amp;A's) just to have an ""edge"" when it came time to set it up.  When all was said &amp; done it probably was an hour to hour and a half from opening the box to setting back down on the couch after all was done.Once you read through all the Q&amp;A's, and about 75% of them are questions that have been asked two to three times, you'll have ALL of your questions answered so once your t.v. is delivered you have a plan of action and push right through that set-up.Here are the biggest ""complaints"" that are non-sense when dealing with a ROKU t.v.:A. It doesn't COST A PENNY TO SET UP A ROKU ACCOUNT and activate your T.V...if for some reason you come across a site or a phone call demanding payment in order to activate your t.v...hang up or whatnot, and reevaluate (i.e. make sure you have the correct website typed in or the correct phone number dialed in).  You can activate your roku t.v. with a ""free"" roku account.  You don't even have to put in a credit card.B.  You get what you pay for...Yes, while that is true in every aspect of life you can get a good deal without having to pay out the butt.  I believe this is one of those times!!C.  This item DOES NOT COME WITH A WALL MOUNT.  If you want to wall mount it you buy the mount yourself.  If you want to specifications of what size wall-mount to buy they are all in the directions that come with the t.v.  While I didn't wall mount it (I just used the stands that come with the set) If I wanted to all I had to do was either read through the Q&amp;A's (as that question has been asked over 20 times) or just read through the ""directions"" booklet provided with the T.V.D.  If you want to use your phone as your ""roku remote"" all you have to do is d/l the app from your store (G-Play or apple) and you're good to go.  No, the roku remote doesn't have numbers on it and yes it does have volume control on the side of it. Just remember, both your phone and your T.V. have to both be on the same wi-fi connection in order for your phone to work as the remote, if not, then it's a NO-GO!!E.  If you have satellite, cable, etc...YES, it works with this T.V., along with Wi-fi.  The model I have doesn't work with Ethernet or bluetooth, but TCL does have models that do work with Bluetooth &amp; ethernet.Be a bit proactive, it'll save you a bunch of time in the end!As I stated earlier, it didn't take any time at all for me to set this up from beginning to end. Take a bit of time and do some research!!This set is great quality and you are easily able to adjust it to your liking in the settings menu.  Every aspect of this set is adjustable.  I couldn't be happier with the amount I paid for it!!!Try it, YOU WON'T BE DISAPPOINTED!!!In the pictures below, one of the pics is the front of the set and the other is a side shot showing the thickness of the set along with the fact that there aren't a million plugs coming from the back area.","1,659"
5.0,"Very happy
  
","February 13, 2019",Yes,"I first want to say that I read through about an hour of reviews before deciding to purchase this TV. Fully understanding that sometimes you get what you pay for. I've waited almost a week to write this review because I wanted to give myself time to fully evaluate this TV. I give it 5 stars for price and quality. I'm very happy I took a chance to try a lesser known brand over the bigger names. The things that stand out the most that other people complained about are 1) no volume buttons on the remote. Not true. They are on the side of the remote. 2) having to enter your credit card for the Roku account. Also not true. At the bottom there is an option ""skip this step"" so you do not have to enter any payment information. 3) some people complained about the sound and picture quality. If you go into the settings, you can change all of those things to your liking. There's even a ""game mode"". So overall, I'm extremely happy and I would reccomend this TV to anyone who is looking for a great TV at an even better price.","1,191"
4.0,"Interseting
  
","December 15, 2018",Yes,The TV is excellent and weighs about 10 lbs.  You have to register it using a code.  I tried doing so with my phone but it didn't work.  So I called a number on the registering app -  Turns out I must have entered the website wrong and then dialed a scam number.  This guy told me I needed to pay $99 to register the TV.  I said not a chance bozo I'll read the manual and send it back If I have to pay anything else with the TV.  I called the number in the manual and the woman said there is no cost to register the TV and that the first number must have been a scam.,"1,148"
5.0,"Great as a computer monitor
  
","November 2, 2018",Yes,"I purchased a TCL 32s301 ROKU tv to use as a multi computer monitor in my office. It was only 720P but I was impressed by the quality of the picture. I do not do much gaming just an occasional flight sim. So when I saw this TCL 32s327 was 1080P I thought to purchase it for my wife who plays lots of games on her computer.  The good points about this TV: excellent picture quality, ROKU, WIFI, great customer support from TCL (contacted for general questions and received answers within a couple of hours), thin bezel, 3 HDMI ports, USB port and excellent price for quality and features.The bad: It was not free but compared to what I have paid for dedicated 1080P monitors of less size and quality in the past it was almost free.The bottom line: this is a reasonably priced Tv with great features, great picture and overall good quality.  It is a really good computer monitor.  I highly recommend.",671
4.0,"""Great"" TV
  
","December 1, 2018",Yes,"Having read reviews that mentioned issues with shipping damage, l was hesitant to order online.  However, the tv arrived in perfect condition.  At first l couldn't insert the HDMI and did not want to force  it.  Thinking the HDMI cable was out of date, l initially hooked up using the coaxial cable.  As coaxial, l found out, cannot pipe HD, the picture quality wasn't great.  I went back to the HDMI and pushing harder was able to insert it.  Once l did, the picture quality improved quite a bit, yet the input info still said only 720p.  Researching further l learned that my cable box has a hidden menu to enable setting the output to 1080i or native.  I set it to 1080i and picture improved further.  The picture quality is stunning when looking fairly directly, but loses quality quickly as you move to the side.  Typical of LED TVs.  How livable to you depends on how much you want to pay.  For specs that say the speakers are only 8-10w, the sound quality is great!  My preference is the theatre setting.  It's getting hard to find anything but a 4k TV, which most people will be watching in 1080 anyway.  I have gone to my local big box store and see no difference in the 4k picture quality at 1080 or this TV at 1080.  49"" is big enough.  The distance between the leg stands is 37""  It is costly to purchase a TV stand for a larger TV.  Some as much as the TV.  The Roku and other free offerings are many.  There are commercials when watching free content, but that's to be expected.  For the price, size and quality, this TV is a homerun!After owning for almost 6 months, l downgraded my review to 3 stars because the TCL tv has started making a rumbling and crackling noise when l stop, start or ff a recorded program watched from my DVR.  It also occasionally makes the same sound when scene changes while watching regular tv.  Instead of a digital tv it sounds as if l have a mechanical tv with an electric motor.  I called TCL.  They had me boot up a couple of steaming channels that do not make that noise.  Therefore they said, it is my cable provider.  Only l have other brand TV's that do not make this noise.  Because of that, my cable service says its the TCL tv.  As TCL blames my cable service, l am stuck with this annoying noise.  The picture is great and tv is great otherwise, but this remains unresolved.  Update: I determined the problem was that I changed the volume setting to ""level""  With that off, the tv no longer makes tha noise.  I haven't contacted TLC about yet.  Other than the noise, with or without volume leveling, I notice little difference.  Otherwise it's still a great tv and value.",520
5.0,"So very happy!!
  
","November 27, 2018",Yes,"I was looking for something nice for my room that was reasonably priced. I'm so happy I found this tv. The smart portion is very easy to use and the setup took about 20 min fairly quick. I use Netflix, YouTube and I have my direct TV on here also. The picture is very clear and I got a little soundbar to go with it. Nice bang for my buck. This is a great TV for a small room. I got the 40 for my living room and the 32 for my room. :) 32 is pictured!",408
1.0,"TRASH. WiFi doesn't work.
  
","November 28, 2018",Yes,DO NOT BUY THIS TV ITS NOT WORTH IT.  It doesn't connect to WiFi and if it does Everytime it is turned on you'll have to re connect it yourself or wait an hour for it to auto connect. Now remember this is if you can get it to connect at all. When you call the makers of the TV on their support line their 1 and only solution was to unplug the TV and plug it back in. Awful customer service. Awful product. Awful everything. Don't waste your money buy from a better brand. Even at 200$ it's not worth it because for them to call it a smart TV is false.  I'm sending it back in getting my money back.,294
1.0,"TCL Roku TVs are great! But...
  
","November 29, 2018",Yes,"This TV had no picture. I think it was from the screen having a huge crack in it. Yes, I am sure that's it. I think one feature that it lacks is some sort of protection before I opened it, but I can't talk about that, per Amazon's rules. Yet, having an adequate cushion is very important. Very disappointed. I love my other Roku TVs from TCL but this one was doomed. TCL should rework this feature.",292
4.0,"Light, Bright, Quality for the Price.
  
","November 20, 2018",Yes,"I love this TV. I bought it to replace an old Insignia that burned out. My first surprise was how little the set weighed. Assembly was as simple as four Philips head screws for the stand feet below the set, plugging in, and completing the Roku onscreen setup.On to the details - The Picture quality is crisp and vibrant. Playing video games is incredibly easy, and the display connected to my PC without any hiccups. I blew the first three hours just watching BSG clips in glorious HD. You do have to download the free youtube app, as the preloaded youtube app is for the pay TV service. The build quality feels solid, but I have a minor defect inside the LCD panel that I've decided to look past like a flaw in a Persian rug. Sound quality isn't the best, you get two speakers mounted below the display panel, and they're not the most powerful. However, plugging in external speakers is extremely easy.As this is a smart TV, Wifi is of course, built in, and performs well.I'd never heard of TCL before deciding to purchase a new TV, but a guide website recommended it as a best value at price point. A minor negative review for amazon here, I had a heck of a time limiting buying options through search. Thankfully, I had the TCL name to guide my purchase.If not for the minor screen defect, I'd probably have ignored the sound quality and rated this full stars across the board.",153
